583,USDTRY,2012-01-05,1.8794
584,USDTRY,2012-01-06,1.8768
585,USDTRY,2012-01-07,1.8754
586,USDTRY,2012-01-08,1.879
587,USDTRY,2012-01-09,1.8679
588,USDTRY,2012-01-10,1.8669
589,USDTRY,2012-01-11,1.8531
590,USDTRY,2012-01-12,1.8518
591,USDTRY,2012-01-13,1.8599
592,USDTRY,2012-01-14,1.857
593,USDTRY,2012-01-15,1.8613
594,USDTRY,2012-01-16,1.8493
595,USDTRY,2012-01-17,1.84
596,USDTRY,2012-01-18,1.8301
597,USDTRY,2012-01-19,1.8255
598,USDTRY,2012-01-20,1.8272
599,USDTRY,2012-01-21,1.8275
600,USDTRY,2012-01-22,1.8317
601,USDTRY,2012-01-23,1.8161
602,USDTRY,2012-01-24,1.8192
603,USDTRY,2012-01-25,1.8043
604,USDTRY,2012-01-26,1.792
605,USDTRY,2012-01-27,1.7743
606,USDTRY,2012-01-28,1.777
607,USDTRY,2012-01-29,1.7727
608,USDTRY,2012-01-30,1.7861
609,USDTRY,2012-01-31,1.7744
610,USDTRY,2012-02-01,1.7537
611,USDTRY,2012-02-02,1.7566
612,USDTRY,2012-02-03,1.7511
613,USDTRY,2012-02-04,1.7556
614,USDTRY,2012-02-05,1.7522
615,USDTRY,2012-02-06,1.7577
616,USDTRY,2012-02-07,1.7469
617,USDTRY,2012-02-08,1.7511
618,USDTRY,2012-02-09,1.7512
619,USDTRY,2012-02-10,1.7613
620,USDTRY,2012-02-11,1.7613
621,USDTRY,2012-02-12,1.7593
622,USDTRY,2012-02-13,1.7671
623,USDTRY,2012-02-14,1.7659
624,USDTRY,2012-02-15,1.7628
625,USDTRY,2012-02-16,1.7599
626,USDTRY,2012-02-17,1.7503
627,USDTRY,2012-02-18,1.7503
628,USDTRY,2012-02-19,1.7404
629,USDTRY,2012-02-20,1.7435
630,USDTRY,2012-02-21,1.751
631,USDTRY,2012-02-22,1.7553
632,USDTRY,2012-02-23,1.7638
633,USDTRY,2012-02-24,1.7653
634,USDTRY,2012-02-25,1.7653
635,USDTRY,2012-02-26,1.7616
636,USDTRY,2012-02-27,1.7641
637,USDTRY,2012-02-28,1.7508
638,USDTRY,2012-02-29,1.7485
639,USDTRY,2012-03-01,1.7519
640,USDTRY,2012-03-02,1.7654
641,USDTRY,2012-03-03,1.7654
642,USDTRY,2012-03-04,1.7668
643,USDTRY,2012-03-05,1.7708
644,USDTRY,2012-03-06,1.7901
645,USDTRY,2012-03-07,1.7801
646,USDTRY,2012-03-08,1.7739
647,USDTRY,2012-03-09,1.785
648,USDTRY,2012-03-11,1.7847
649,USDTRY,2012-03-12,1.7931
650,USDTRY,2012-03-13,1.7857
651,USDTRY,2012-03-14,1.806
652,USDTRY,2012-03-15,1.7945
653,USDTRY,2012-03-16,1.7929
654,USDTRY,2012-03-17,1.7929
655,USDTRY,2012-03-18,1.7936
656,USDTRY,2012-03-19,1.8032
657,USDTRY,2012-03-20,1.8219
658,USDTRY,2012-03-21,1.8118
659,USDTRY,2012-03-22,1.808
660,USDTRY,2012-03-23,1.798
661,USDTRY,2012-03-24,1.798
662,USDTRY,2012-03-25,1.7991
663,USDTRY,2012-03-26,1.7842
664,USDTRY,2012-03-27,1.7865
665,USDTRY,2012-03-28,1.7799
666,USDTRY,2012-03-29,1.784
667,USDTRY,2012-03-30,1.7805
668,USDTRY,2012-03-31,1.7805
669,USDTRY,2012-04-01,1.7795
670,USDTRY,2012-04-02,1.775
671,USDTRY,2012-04-03,1.7818
672,USDTRY,2012-04-04,1.7922
673,USDTRY,2012-04-05,1.7914
674,USDTRY,2012-04-06,1.7936
675,USDTRY,2012-04-07,1.789
676,USDTRY,2012-04-08,1.7936
677,USDTRY,2012-04-09,1.7974
678,USDTRY,2012-04-10,1.8132
679,USDTRY,2012-04-11,1.8062
680,USDTRY,2012-04-12,1.7929
681,USDTRY,2012-04-13,1.7945
682,USDTRY,2012-04-14,1.7945
683,USDTRY,2012-04-15,1.7956
684,USDTRY,2012-04-16,1.7955
685,USDTRY,2012-04-17,1.7869
686,USDTRY,2012-04-18,1.7877
687,USDTRY,2012-04-19,1.7901
688,USDTRY,2012-04-20,1.7901
689,USDTRY,2012-04-22,1.7901
690,USDTRY,2012-04-23,1.7941
691,USDTRY,2012-04-24,1.7791
692,USDTRY,2012-04-25,1.7693
693,USDTRY,2012-04-26,1.7646
694,USDTRY,2012-04-27,1.7588
695,USDTRY,2012-04-30,1.7587
696,USDTRY,2012-05-01,1.7538
697,USDTRY,2012-05-02,1.7592
698,USDTRY,2012-05-03,1.7608
699,USDTRY,2012-05-04,1.7565
700,USDTRY,2012-05-06,1.7672
701,USDTRY,2012-05-07,1.7603
702,USDTRY,2012-05-08,1.7773
703,USDTRY,2012-05-09,1.7935
704,USDTRY,2012-05-10,1.7854
